Time,"Position - cf13",,
10.1583,"-1490.59","-5.10923","785.396"
10.1667,"-1490.22","-5.2796","785.308"
10.175,"-1489.86","-5.40896","785.345"
10.1833,"-1489.48","-5.48998","785.48"
10.1917,"-1489.19","-5.70345","785.426"
10.2,"-1488.87","-5.74325","785.462"
10.2083,"-1488.38","-5.92634","785.451"
10.2167,"-1488.07","-5.97561","785.438"
10.225,"-1487.67","-6.16337","785.401"
10.2333,"-1487.26","-6.27887","785.406"
10.2417,"-1486.91","-6.30314","785.446"
10.25,"-1486.57","-6.39984","785.431"
10.2583,"-1486.16","-6.46965","785.411"
10.2667,"-1485.71","-6.63466","785.383"
10.275,"-1485.35","-6.80329","785.343"
10.2833,"-1484.94","-6.98806","785.222"
10.2917,"-1484.55","-7.13062","785.167"
10.3,"-1484.13","-7.12239","785.138"
10.3083,"-1483.73","-7.22858","785.052"
10.3167,"-1483.34","-7.23914","784.973"
10.325,"-1482.95","-7.43713","784.842"
10.3333,"-1482.57","-7.55301","784.726"
10.3417,"-1482.15","-7.65508","784.686"
10.35,"-1481.76","-7.7359","784.567"
10.3583,"-1481.3","-7.69965","784.494"
10.3667,"-1480.93","-7.84582","784.367"
10.375,"-1480.53","-7.83013","784.251"
10.3833,"-1480.19","-7.93455","784.03"
10.3917,"-1479.82","-8.11383","783.9"
10.4,"-1479.42","-8.09408","783.818"
10.4083,"-1479.01","-8.2089","783.638"
10.4167,"-1478.62","-8.14754","783.578"
10.425,"-1478.26","-8.30969","783.323"
10.4333,"-1477.89","-8.35491","783.201"
10.4417,"-1477.54","-8.38945","783.021"
10.45,"-1477.2","-8.44793","782.78"
10.4583,"-1476.74","-8.44731","782.659"
10.4667,"-1476.42","-8.43402","782.465"
10.475,"-1476.08","-8.47496","782.281"
10.4833,"-1475.8","-8.53941","782.124"
10.4917,"-1475.43","-8.45701","781.98"
10.5,"-1475.09","-8.47824","781.903"
10.5083,"-1474.75","-8.48951","781.776"
10.5167,"-1474.35","-8.4985","781.635"
10.525,"-1474.04","-8.51333","781.449"
10.5333,"-1473.8","-8.48627","781.244"
10.5417,"-1473.49","-8.59769","780.995"
10.55,"-1473.22","-8.52143","780.759"
10.5583,"-1472.91","-8.56493","780.594"
10.5667,"-1472.68","-8.48657","780.508"
10.575,"-1472.31","-8.58452","780.344"
10.5833,"-1472.08","-8.59968","780.233"
10.5917,"-1471.81","-8.51359","780.171"
10.6,"-1471.56","-8.50587","780.033"
10.6083,"-1471.35","-8.5043","779.75"
10.6167,"-1471.1","-8.53023","779.554"
10.625,"-1470.86","-8.44337","779.338"
10.6333,"-1470.57","-8.38141","779.146"
10.6417,"-1470.34","-8.3781","779.004"
10.65,"-1470.14","-8.40321","778.857"
10.6583,"-1469.95","-8.37293","778.683"
10.6667,"-1469.74","-8.34455","778.615"
10.675,"-1469.56","-8.25666","778.561"
10.6833,"-1469.34","-8.24161","778.376"
10.6917,"-1469.12","-8.13848","778.211"
10.7,"-1468.94","-8.22409","777.887"
10.7083,"-1468.73","-8.09365","777.681"
10.7167,"-1468.52","-8.07194","777.423"
10.725,"-1468.41","-7.99637","777.273"
10.7333,"-1468.22","-7.99724","777.112"
10.7417,"-1468.09","-7.90348","777.059"
10.75,"-1467.91","-7.9061","776.932"
10.7583,"-1467.77","-7.83051","776.807"
10.7667,"-1467.63","-7.74987","776.533"
10.775,"-1467.52","-7.73799","776.376"
10.7833,"-1467.37","-7.63748","776.083"
10.7917,"-1467.14","-7.60999","775.875"
10.8,"-1467.06","-7.58275","775.604"
10.8083,"-1466.92","-7.56831","775.358"
10.8167,"-1466.86","-7.53422","775.179"
10.825,"-1466.79","-7.52531","775.028"
10.8333,"-1466.68","-7.43755","774.893"
10.8417,"-1466.57","-7.37076","774.742"
10.85,"-1466.43","-7.28554","774.548"
10.8583,"-1466.35","-7.30642","774.338"
10.8667,"-1466.27","-7.24087","774.114"
10.875,"-1466.19","-7.18598","773.894"
10.8833,"-1466.14","-7.12475","773.648"
10.8917,"-1466.12","-7.01924","773.445"
10.9,"-1465.98","-7.02308","773.291"
10.9083,"-1465.92","-6.99465","773.134"
10.9167,"-1465.88","-6.93646","772.993"
10.925,"-1465.79","-6.85708","772.914"
10.9333,"-1465.77","-6.83815","772.757"
10.9417,"-1465.77","-6.7521","772.628"
10.95,"-1465.76","-6.76154","772.444"
10.9583,"-1465.68","-6.69359","772.243"
10.9667,"-1465.73","-6.58377","772.084"
10.975,"-1465.69","-6.57135","771.898"
10.9833,"-1465.67","-6.62545","771.71"
10.9917,"-1465.66","-6.56815","771.627"
11,"-1465.57","-6.61811","771.529"
11.0083,"-1465.53","-6.48284","771.503"
11.0167,"-1465.49","-6.56977","771.417"
11.025,"-1465.51","-6.53133","771.305"
11.0333,"-1465.5","-6.46207","771.23"
11.0417,"-1465.55","-6.47078","771.104"
11.05,"-1465.51","-6.4508","770.966"
11.0583,"-1465.48","-6.32002","770.881"
11.0667,"-1465.43","-6.33634","770.724"
11.075,"-1465.44","-6.37902","770.67"
11.0833,"-1465.45","-6.28702","770.598"
11.0917,"-1465.45","-6.33793","770.455"
11.1,"-1465.49","-6.40915","770.352"
11.1083,"-1465.43","-6.3875","770.327"
11.1167,"-1465.44","-6.42485","770.126"
11.125,"-1465.36","-6.37648","770.109"
11.1333,"-1465.41","-6.38146","769.998"
11.1417,"-1465.4","-6.31353","769.896"
11.15,"-1465.41","-6.32771","769.797"
11.1583,"-1465.39","-6.33445","769.75"
11.1667,"-1465.35","-6.30121","769.695"
11.175,"-1465.3","-6.31983","769.602"
11.1833,"-1465.27","-6.38261","769.605"
11.1917,"-1465.27","-6.41155","769.584"
11.2,"-1465.22","-6.34898","769.605"
11.2083,"-1465.27","-6.45034","769.456"
11.2167,"-1465.16","-6.45577","769.426"
11.225,"-1465.12","-6.4644","769.389"
11.2333,"-1465.04","-6.37685","769.441"
11.2417,"-1465.03","-6.38923","769.407"
11.25,"-1464.98","-6.34525","769.359"
11.2583,"-1464.96","-6.35867","769.405"
11.2667,"-1464.86","-6.38538","769.366"
11.275,"-1464.71","-6.34421","769.407"
11.2833,"-1464.67","-6.27111","769.411"
11.2917,"-1464.55","-6.40442","769.406"
11.3,"-1464.48","-6.46167","769.38"
11.3083,"-1464.38","-6.40515","769.404"
11.3167,"-1464.27","-6.48028","769.36"
11.325,"-1464.1","-6.48285","769.305"
11.3333,"-1463.87","-6.54153","769.266"
11.3417,"-1463.73","-6.57662","769.27"
11.35,"-1463.51","-6.51101","769.34"
11.3583,"-1463.3","-6.5467","769.317"
11.3667,"-1463.07","-6.63044","769.346"
11.375,"-1462.8","-6.60188","769.406"
11.3833,"-1462.49","-6.56413","769.388"
11.3917,"-1462.14","-6.61242","769.335"
11.4,"-1461.81","-6.63343","769.311"
11.4083,"-1461.46","-6.61355","769.361"
11.4167,"-1461.11","-6.68437","769.27"
11.425,"-1460.69","-6.68657","769.245"
11.4333,"-1460.22","-6.64622","769.263"
11.4417,"-1459.71","-6.6962","769.252"
11.45,"-1459.24","-6.67824","769.221"
11.4583,"-1458.64","-6.69907","769.164"
11.4667,"-1458.05","-6.6489","769.101"
11.475,"-1457.45","-6.79013","768.943"
11.4833,"-1456.73","-6.67981","768.927"
11.4917,"-1455.98","-6.75306","768.868"
11.5,"-1455.26","-6.63804","768.758"
11.5083,"-1454.35","-6.76795","768.626"
11.5167,"-1453.59","-6.70818","768.628"
11.525,"-1452.66","-6.68279","768.651"
11.5333,"-1451.77","-6.91253","768.417"
11.5417,"-1450.62","-6.76935","768.34"
11.55,"-1449.58","-6.80733","768.234"
11.5583,"-1448.41","-6.82512","768.121"
11.5667,"-1447.18","-6.87514","767.974"
11.575,"-1445.93","-6.96338","767.789"
11.5833,"-1444.62","-6.93032","767.803"
11.5917,"-1443.21","-6.90506","767.658"
11.6,"-1441.76","-7.10893","767.411"
11.6083,"-1440.13","-6.91058","767.396"
11.6167,"-1438.56","-7.04612","767.212"
11.625,"-1436.84","-7.14064","767.048"
11.6333,"-1435.1","-7.15404","766.916"
11.6417,"-1433.22","-7.27189","766.742"
11.65,"-1431.26","-7.26171","766.667"
11.6583,"-1429.24","-7.32677","766.42"
11.6667,"-1427.09","-7.47979","766.266"
11.675,"-1424.9","-7.37698","766.115"
11.6833,"-1422.54","-7.52691","765.975"
11.6917,"-1420.19","-7.49531","765.801"
11.7,"-1417.64","-7.55067","765.651"
11.7083,"-1415.06","-7.66814","765.454"
11.7167,"-1412.31","-7.75517","765.288"
11.725,"-1409.44","-7.79664","765.11"
11.7333,"-1406.5","-7.82263","764.979"
11.7417,"-1403.42","-7.90872","764.797"
11.75,"-1400.32","-8.04306","764.597"
11.7583,"-1397.04","-7.95622","764.455"
11.7667,"-1393.61","-8.13079","764.262"
11.775,"-1390.16","-8.12203","764.118"
11.7833,"-1386.46","-8.16347","763.95"
11.7917,"-1382.7","-8.23267","763.819"
11.8,"-1378.75","-8.23805","763.764"
11.8083,"-1374.75","-8.34086","763.553"
11.8167,"-1370.61","-8.36401","763.393"
11.825,"-1366.3","-8.39163","763.302"
11.8333,"-1361.94","-8.51792","763.058"
11.8417,"-1357.36","-8.51096","762.966"
11.85,"-1352.64","-8.49368","762.885"
11.8583,"-1347.79","-8.52105","762.819"
11.8667,"-1342.78","-8.49391","762.615"
11.875,"-1337.71","-8.56065","762.482"
11.8833,"-1332.36","-8.55421","762.41"
11.8917,"-1326.99","-8.56778","762.238"
11.9,"-1321.37","-8.57155","762.238"
11.9083,"-1315.66","-8.61328","762.104"
11.9167,"-1309.77","-8.52713","762.053"
11.925,"-1303.64","-8.43951","762.058"
11.9333,"-1297.45","-8.55549","761.905"
11.9417,"-1291.07","-8.49886","761.837"
11.95,"-1284.6","-8.47663","761.826"
11.9583,"-1277.96","-8.35198","761.817"
11.9667,"-1271.2","-8.4512","761.727"
11.975,"-1264.39","-8.35892","761.705"
11.9833,"-1257.37","-8.37559","761.658"
11.9917,"-1250.22","-8.26507","761.664"
12,"-1242.91","-8.16769","761.697"
12.0083,"-1235.59","-8.28221","761.596"
12.0167,"-1228.05","-8.19021","761.636"
12.025,"-1220.44","-8.1149","761.566"
12.0333,"-1212.77","-8.10552","761.454"
12.0417,"-1204.93","-8.01404","761.423"
12.05,"-1197","-8.15011","761.219"
12.0583,"-1189","-8.09897","761.245"
12.0667,"-1180.84","-7.95259","761.302"
12.075,"-1172.72","-8.00002","761.204"
12.0833,"-1164.41","-7.91592","761.252"
12.0917,"-1155.99","-7.80168","761.307"
12.1,"-1147.58","-7.74122","761.212"
12.1083,"-1138.99","-7.63248","761.236"
12.1167,"-1130.4","-7.5582","761.275"
12.125,"-1121.73","-7.32146","761.392"
12.1333,"-1112.99","-7.33214","761.382"
12.1417,"-1104.27","-7.14282","761.4"
12.15,"-1095.41","-7.05193","761.451"
12.1583,"-1086.58","-7.09078","761.448"
12.1667,"-1077.59","-6.85637","761.558"
12.175,"-1068.58","-6.66809","761.686"
12.1833,"-1059.5","-6.5303","761.812"
12.1917,"-1050.41","-6.35339","761.969"
12.2,"-1041.25","-6.18561","762.177"
12.2083,"-1032.1","-6.05915","762.278"
12.2167,"-1023.09","-6.22272","762.299"
12.225,"-1014.22","-6.46007","762.112"
12.2333,"-1004.91","-6.36053","762.373"
12.2417,"-995.625","-6.20605","762.622"
12.25,"-986.283","-5.95517","763.001"
12.2583,"-976.973","-5.74163","763.363"
12.2667,"-967.54","-5.39057","763.745"
12.275,"-958.147","-5.15538","764.117"
12.2833,"-948.668","-4.92332","764.532"
12.2917,"-939.271","-4.61516","764.95"
12.3,"-929.768","-4.3041","765.391"
12.3083,"-920.189","-3.95122","765.877"
12.3167,"-910.726","-3.62488","766.381"
12.325,"-901.296","-3.30514","766.871"
12.3333,"-891.849","-2.90691","767.426"
12.3417,"-882.28","-2.47974","768.024"
12.35,"-872.69","-2.10187","768.553"
12.3583,"-863.26","-1.64117","769.139"
12.3667,"-853.707","-1.20312","769.68"
12.375,"-844.171","-0.652905","770.346"
12.3833,"-834.768","-0.33711","770.779"
12.3917,"-825.187","0.218585","771.418"
12.4,"-815.693","0.73462","771.985"
12.4083,"-806.32","1.19633","772.506"
12.4167,"-796.782","1.66113","772.994"
12.425,"-787.369","2.20036","773.556"
12.4333,"-777.913","2.67832","774.007"
12.4417,"-768.641","3.15618","774.448"
12.45,"-759.163","3.80263","774.979"
12.4583,"-749.84","4.31751","775.374"
12.4667,"-740.512","4.91438","775.834"
12.475,"-731.126","5.45708","776.218"
12.4833,"-721.86","5.96568","776.569"
12.4917,"-712.487","6.48833","776.965"
12.5,"-703.334","7.05425","777.284"
12.5083,"-693.965","7.57806","777.619"
12.5167,"-684.846","8.16765","777.95"
12.525,"-675.572","8.85746","778.285"
12.5333,"-666.39","9.32089","778.508"
12.5417,"-657.223","9.89848","778.753"
12.55,"-648.125","10.5233","779.02"
12.5583,"-639.009","10.9886","779.167"
12.5667,"-629.979","11.5788","779.382"
12.575,"-620.826","12.2251","779.559"
12.5833,"-611.665","12.8032","779.713"
12.5917,"-602.662","13.2418","779.797"
12.6,"-593.661","13.662","779.887"
12.6083,"-584.665","14.1453","779.961"
12.6167,"-575.713","14.632","780.052"
12.625,"-566.672","15.2448","780.202"
12.6333,"-557.648","15.677","780.261"
12.6417,"-548.768","16.1592","780.347"
12.65,"-539.781","16.6682","780.43"
12.6583,"-530.759","17.0808","780.483"
12.6667,"-521.845","17.5388","780.526"
12.675,"-512.849","17.9986","780.631"
12.6833,"-504.163","18.274","780.773"
12.6917,"-495.226","18.6753","780.812"
12.7,"-486.207","19.0418","780.866"
12.7083,"-477.343","19.4651","780.941"
12.7167,"-468.34","19.8559","780.985"
12.725,"-459.36","20.1848","781.072"
12.7333,"-450.456","20.5185","781.102"
12.7417,"-441.566","20.8407","781.186"
12.75,"-432.76","20.8443","781.172"
12.7583,"-423.834","21.1621","781.284"
12.7667,"-414.872","21.4586","781.383"
12.775,"-405.957","21.7306","781.513"
12.7833,"-397.109","22.0086","781.633"
12.7917,"-388.261","22.2354","781.709"
12.8,"-379.496","22.4803","781.815"
12.8083,"-370.658","22.7451","781.83"
12.8167,"-362.001","22.9782","781.873"
12.825,"-353.225","23.2448","781.959"
12.8333,"-344.727","23.1291","781.885"
12.8417,"-336.065","23.3631","781.999"
12.85,"-327.349","23.6934","782.187"
12.8583,"-318.733","23.9106","782.318"
12.8667,"-310.195","24.1362","782.476"
12.875,"-301.581","24.3862","782.62"
12.8833,"-293.18","24.6217","782.724"
12.8917,"-284.688","24.827","782.834"
12.9,"-276.347","24.963","782.887"
12.9083,"-268.002","25.14","783.015"
12.9167,"-259.796","25.2631","783.107"
12.925,"-251.594","25.3401","783.184"
12.9333,"-243.438","25.4843","783.299"
12.9417,"-235.409","25.5901","783.405"
12.95,"-227.448","25.6861","783.415"
12.9583,"-219.544","25.8377","783.422"
12.9667,"-211.677","25.9343","783.343"
12.975,"-204.028","26.0331","783.269"
12.9833,"-196.294","26.1978","783.177"
12.9917,"-188.709","26.2524","783.032"
13,"-181.369","26.3391","782.897"
13.0083,"-174.002","26.3749","782.746"
13.0167,"-166.782","26.3646","782.541"
13.025,"-159.651","26.42","782.338"
13.0333,"-152.65","26.4313","782.132"
13.0417,"-145.653","26.4799","781.859"
13.05,"-138.796","26.556","781.611"
13.0583,"-132.051","26.6139","781.319"
13.0667,"-125.661","26.2204","780.68"
13.075,"-119.119","26.2254","780.377"
13.0833,"-112.702","26.1817","780.063"
13.0917,"-106.554","26.1771","779.752"
13.1,"-100.409","26.1529","779.383"
13.1083,"-94.3748","26.0791","778.969"
13.1167,"-88.5097","26.0544","778.554"
13.125,"-82.7776","26.0242","778.061"
13.1333,"-77.114","25.9483","777.557"
13.1417,"-71.5992","25.8886","777.059"
13.15,"-66.1724","25.7829","776.59"
13.1583,"-60.923","25.7083","776.107"
13.1667,"-55.825","25.6075","775.654"
13.175,"-50.7668","25.4757","775.195"
13.1833,"-46.015","25.3683","774.716"
13.1917,"-41.1654","25.2243","774.193"
13.2,"-36.5521","25.0899","773.646"
13.2083,"-31.9567","24.9429","773.119"
13.2167,"-27.6562","24.813","772.605"
13.225,"-23.354","24.6576","772.098"
13.2333,"-19.2109","24.5369","771.623"
13.2417,"-15.2345","24.3781","771.233"
13.25,"-11.3082","24.1965","770.765"
13.2583,"-7.50653","24.1159","770.305"
13.2667,"-3.8915","23.9818","769.845"
13.275,"-0.269396","23.8371","769.376"
13.2833,"3.18232","23.6462","768.902"
13.2917,"6.50042","23.4895","768.412"
13.3,"9.70383","23.2733","767.941"
13.3083,"12.8236","23.101","767.523"
13.3167,"15.8239","22.87","767.12"
13.325,"18.6942","22.6844","766.704"
13.3333,"21.5509","22.5315","766.352"
13.3417,"24.2567","22.3586","765.981"
13.35,"26.9384","22.1562","765.611"
13.3583,"29.3593","21.969","765.225"
13.3667,"31.8563","21.7211","764.865"
13.375,"34.1669","21.5544","764.5"
13.3833,"36.4616","21.3254","764.237"
13.3917,"38.5791","21.1006","763.961"
13.4,"40.7263","20.9206","763.699"
13.4083,"42.6457","20.7178","763.45"
13.4167,"44.6075","20.5561","763.234"
13.425,"46.4451","20.3397","762.974"
13.4333,"48.2724","20.2082","762.789"
13.4417,"49.9917","19.9759","762.563"
13.45,"51.6551","19.8015","762.431"
13.4583,"53.2684","19.5878","762.233"
13.4667,"54.7225","19.3987","762.138"
13.475,"56.1918","19.1973","762.035"
13.4833,"57.6036","19.0427","761.933"
13.4917,"58.9479","18.844","761.798"
13.5,"60.2091","18.6923","761.658"
13.5083,"61.4253","18.5117","761.553"
13.5167,"62.6406","18.3687","761.401"
13.525,"63.7969","18.2374","761.343"
13.5333,"64.8876","18.0555","761.276"
13.5417,"65.9249","17.9499","761.276"
13.55,"66.9157","17.7726","761.238"
13.5583,"67.898","17.6739","761.243"
13.5667,"68.8446","17.4716","761.165"
13.575,"69.7437","17.3633","761.085"
13.5833,"70.6107","17.1903","761.01"
13.5917,"71.3897","17.0914","760.904"
13.6,"72.2132","16.9561","760.818"
13.6083,"72.9972","16.8546","760.703"
13.6167,"73.7693","16.6953","760.628"
13.625,"74.4696","16.5305","760.515"
13.6333,"75.1695","16.3958","760.421"
13.6417,"75.7743","16.2076","760.349"
13.65,"76.4115","16.1336","760.267"
13.6583,"77.0479","15.994","760.166"
13.6667,"77.5983","15.8585","760.037"
13.675,"78.1706","15.7197","759.865"
13.6833,"78.6854","15.5996","759.726"
13.6917,"79.1893","15.4447","759.628"
13.7,"79.6969","15.284","759.536"
13.7083,"80.2289","15.1614","759.423"
13.7167,"80.6539","15.0238","759.355"
13.725,"81.0982","14.9232","759.274"
13.7333,"81.5368","14.7974","759.204"
13.7417,"81.9914","14.686","759.076"
13.75,"82.4454","14.5436","758.967"
13.7583,"82.821","14.4045","758.842"
13.7667,"83.2008","14.2432","758.766"
13.775,"83.5581","14.1057","758.622"
13.7833,"83.932","13.9792","758.573"
13.7917,"84.2555","13.7701","758.421"
13.8,"84.6032","13.6348","758.292"
13.8083,"84.904","13.4549","758.119"
13.8167,"85.1743","13.367","757.968"
13.825,"85.5078","13.2004","757.829"
13.8333,"85.7969","13.0702","757.654"
13.8417,"86.1268","12.9097","757.462"
13.85,"86.3644","12.7583","757.265"
13.8583,"86.6277","12.6041","757.083"
13.8667,"86.8673","12.4633","756.913"
13.875,"87.139","12.3121","756.76"
13.8833,"87.3852","12.1116","756.605"
13.8917,"87.6075","11.9526","756.418"
13.9,"87.816","11.7776","756.185"
13.9083,"88.0351","11.6107","755.965"
13.9167,"88.2455","11.4434","755.787"
13.925,"88.4657","11.2831","755.613"
13.9333,"88.6847","11.1126","755.505"
13.9417,"88.831","10.9076","755.393"
13.95,"88.9892","10.7332","755.329"
13.9583,"89.1374","10.5357","755.199"
13.9667,"89.2894","10.3987","755.136"
13.975,"89.4416","10.1562","755.001"
13.9833,"89.612","9.97556","754.908"
13.9917,"89.7429","9.72811","754.776"
14,"89.8384","9.56433","754.673"
14.0083,"89.9778","9.34446","754.55"
14.0167,"90.0766","9.18798","754.459"
14.025,"90.2182","8.96212","754.377"
14.0333,"90.2715","8.76428","754.279"
14.0417,"90.3776","8.55863","754.195"
14.05,"90.418","8.36854","754.119"
14.0583,"90.5606","8.18413","754.032"
14.0667,"90.6241","8.00471","753.917"
14.075,"90.69","7.81052","753.835"
14.0833,"90.7447","7.59932","753.729"
14.0917,"90.7771","7.41696","753.658"
14.1,"90.8035","7.24563","753.626"
14.1083,"90.8246","7.06346","753.567"
14.1167,"90.8483","6.86314","753.544"
14.125,"90.8562","6.62955","753.524"
14.1333,"90.8568","6.4636","753.558"
14.1417,"90.8323","6.29486","753.56"
14.15,"90.8435","6.16191","753.595"
14.1583,"90.8034","5.99314","753.628"
14.1667,"90.7986","5.85625","753.751"
14.175,"90.7611","5.64404","753.779"
14.1833,"90.7097","5.45872","753.908"
14.1917,"90.621","5.21422","753.949"
14.2,"90.5428","5.08311","754.047"
14.2083,"90.4668","4.89449","754.131"
14.2167,"90.3739","4.78675","754.232"
14.225,"90.3223","4.60237","754.35"
14.2333,"90.2205","4.48027","754.456"
14.2417,"90.124","4.305","754.598"
14.25,"89.9421","4.22396","754.757"
14.2583,"89.8516","4.09098","754.901"
14.2667,"89.707","3.9795","755.043"
14.275,"89.5984","3.8458","755.178"
14.2833,"89.4176","3.71309","755.272"
14.2917,"89.2883","3.60604","755.374"
14.3,"89.0998","3.51796","755.518"
14.3083,"88.9661","3.43923","755.684"
14.3167,"88.7916","3.34442","755.839"
14.325,"88.6333","3.24184","755.971"
14.3333,"88.422","3.16796","756.164"
14.3417,"88.2118","3.11356","756.341"
14.35,"88.045","3.08081","756.532"
14.3583,"87.8512","3.05055","756.727"
14.3667,"87.6618","2.99445","756.94"
14.375,"87.4024","2.95393","757.099"
14.3833,"87.1784","2.9551","757.275"
14.3917,"86.9486","2.91685","757.46"
14.4,"86.7549","2.92354","757.671"
14.4083,"86.4991","2.87472","757.873"
14.4167,"86.2578","2.8781","758.077"
14.425,"86.0017","2.85772","758.278"
14.4333,"85.7264","2.9248","758.445"
14.4417,"85.519","2.94485","758.602"
14.45,"85.2658","2.96317","758.689"
14.4583,"85.0363","3.00371","758.817"
14.4667,"84.7424","3.00095","758.903"
14.475,"84.4369","3.10667","759.063"
14.4833,"84.1561","3.09732","759.147"
14.4917,"83.8216","3.14627","759.224"
14.5,"83.536","3.15345","759.248"
14.5083,"83.144","3.22258","759.246"
14.5167,"82.8564","3.29898","759.265"
14.525,"82.5038","3.3105","759.212"
14.5333,"82.1583","3.4253","759.194"
14.5417,"81.818","3.46022","759.103"
14.55,"81.4415","3.56406","759.042"
14.5583,"81.1386","3.62271","759"
14.5667,"80.7434","3.6749","758.936"
14.575,"80.3744","3.74581","758.873"
14.5833,"79.9796","3.80624","758.742"
14.5917,"79.601","3.91554","758.625"
14.6,"79.2335","3.98139","758.473"
14.6083,"78.8364","4.04054","758.286"
14.6167,"78.3927","4.06751","758.123"
14.625,"77.9296","4.13372","757.993"
14.6333,"77.5121","4.19636","757.89"
14.6417,"77.0911","4.25489","757.789"
14.65,"76.662","4.28585","757.745"
14.6583,"76.1827","4.33678","757.682"
14.6667,"75.722","4.42637","757.631"
14.675,"75.2986","4.46276","757.523"
14.6833,"74.8539","4.57008","757.497"
14.6917,"74.4116","4.6128","757.433"
14.7,"73.9727","4.68637","757.368"
14.7083,"73.5222","4.66242","757.33"
14.7167,"72.9863","4.66687","757.296"
14.725,"72.5307","4.64733","757.247"
14.7333,"72.0444","4.71185","757.2"
14.7417,"71.6696","4.74912","757.177"
14.75,"71.1942","4.77143","757.106"
14.7583,"70.7292","4.82539","757.073"
14.7667,"70.2724","4.81842","756.971"
14.775,"69.8234","4.87405","756.92"
14.7833,"69.3486","4.83605","756.865"
14.7917,"68.8848","4.86016","756.808"
14.8,"68.4426","4.81466","756.731"
14.8083,"67.9349","4.84918","756.678"
14.8167,"67.5051","4.83251","756.6"
14.825,"67.0242","4.89729","756.551"
14.8333,"66.6614","4.90803","756.466"
14.8417,"66.2108","4.88426","756.394"
14.85,"65.79","4.84745","756.347"
14.8583,"65.3071","4.83114","756.287"
14.8667,"64.8953","4.81744","756.257"
14.875,"64.4847","4.8319","756.271"
14.8833,"64.0538","4.82205","756.281"
14.8917,"63.6565","4.80044","756.282"
14.9,"63.2836","4.78161","756.289"
14.9083,"62.8643","4.76606","756.341"
14.9167,"62.4514","4.74954","756.372"
14.925,"62.0632","4.7454","756.458"
14.9333,"61.6745","4.73349","756.55"
14.9417,"61.3312","4.68183","756.665"
14.95,"60.9792","4.64531","756.759"
14.9583,"60.6269","4.61549","756.917"
14.9667,"60.2731","4.58065","756.992"
14.975,"59.9673","4.58477","757.117"
14.9833,"59.5996","4.54396","757.233"
14.9917,"59.2939","4.56728","757.41"
15,"58.9929","4.47572","757.493"
15.0083,"58.678","4.46776","757.6"
15.0167,"58.4003","4.3922","757.668"
15.025,"58.0767","4.41656","757.737"
15.0333,"57.8244","4.40465","757.84"
15.0417,"57.4948","4.3568","757.899"
15.05,"57.254","4.33089","757.955"
15.0583,"56.9853","4.24056","757.89"
15.0667,"56.6987","4.25493","757.864"
15.075,"56.4452","4.19666","757.82"
15.0833,"56.151","4.21181","757.81"
15.0917,"55.9445","4.19224","757.813"
15.1,"55.7032","4.09591","757.738"
15.1083,"55.4575","4.06516","757.637"
15.1167,"55.2494","4.00221","757.486"
15.125,"54.9865","3.97092","757.353"
15.1333,"54.8158","3.93482","757.185"
15.1417,"54.5541","3.90314","757.04"
15.15,"54.3505","3.84985","756.857"
15.1583,"54.1645","3.7918","756.672"
15.1667,"53.9615","3.76256","756.515"
15.175,"53.7711","3.71801","756.394"
15.1833,"53.558","3.68803","756.28"
15.1917,"53.4108","3.64376","756.128"
15.2,"53.2141","3.60157","755.981"
15.2083,"53.0612","3.53491","755.78"
15.2167,"52.8854","3.4511","755.614"
15.225,"52.7062","3.36604","755.433"
15.2333,"52.5403","3.29577","755.319"
15.2417,"52.3529","3.23465","755.18"
15.25,"52.2111","3.21515","755.122"
15.2583,"52.0487","3.14912","755.04"
15.2667,"51.9265","3.15632","754.956"
15.275,"51.7881","3.06422","754.824"
15.2833,"51.6986","3.02613","754.637"
15.2917,"51.6191","2.93276","754.525"
15.3,"51.4814","2.84986","754.385"
15.3083,"51.3761","2.82862","754.321"
15.3167,"51.2501","2.72555","754.187"
15.325,"51.1146","2.72474","754.1"
15.3333,"51.027","2.65681","753.952"
15.3417,"50.8818","2.61412","753.754"
15.35,"50.7948","2.62268","753.613"
15.3583,"50.6962","2.53257","753.433"
15.3667,"50.6086","2.48533","753.259"
15.375,"50.552","2.40804","753.069"
15.3833,"50.4827","2.32806","752.868"
15.3917,"50.4332","2.27303","752.686"
15.4,"50.3565","2.17115","752.483"
15.4083,"50.242","2.11599","752.285"
15.4167,"50.168","2.05507","752.055"
15.425,"50.0579","2.01026","751.825"
15.4333,"49.9955","1.93047","751.533"
15.4417,"49.9118","1.85721","751.322"
15.45,"49.8194","1.77699","751.106"
15.4583,"49.7366","1.73205","750.931"
15.4667,"49.6994","1.64176","750.79"
15.475,"49.5936","1.57017","750.606"
15.4833,"49.5504","1.49945","750.433"
15.4917,"49.4601","1.34766","750.171"
15.5,"49.3563","1.3004","749.94"
15.5083,"49.3184","1.17483","749.718"
15.5167,"49.1877","1.12286","749.512"
15.525,"49.1384","1.07576","749.337"
15.5333,"49.0393","0.978503","749.13"
15.5417,"48.9687","0.953617","748.975"
15.55,"48.9448","0.862796","748.802"
15.5583,"48.8558","0.792319","748.685"
15.5667,"48.8024","0.732286","748.55"
15.575,"48.7256","0.644646","748.375"
15.5833,"48.633","0.593214","748.246"
15.5917,"48.602","0.523987","748.02"
15.6,"48.5127","0.451644","747.837"
