Time,"Position - cf13",,
12.5,"-644.127","-2.0682","777.257"
12.5083,"-635.144","-1.53296","777.402"
12.5167,"-626.196","-1.04658","777.471"
12.525,"-617.271","-0.608099","777.608"
12.5333,"-608.343","-0.110774","777.721"
12.5417,"-599.3","0.352372","777.841"
12.55,"-590.327","0.826496","777.88"
12.5583,"-581.437","1.34033","777.941"
12.5667,"-572.478","1.7257","777.988"
12.575,"-563.5","2.20046","777.999"
12.5833,"-554.585","2.68939","778.036"
12.5917,"-545.679","3.04503","778.041"
12.6,"-537.024","3.13302","777.805"
12.6083,"-528.072","3.60717","777.798"
12.6167,"-519.196","3.89507","777.756"
12.625,"-510.375","4.29656","777.645"
12.6333,"-501.524","4.76789","777.588"
12.6417,"-492.669","5.08196","777.484"
12.65,"-483.829","5.34951","777.362"
12.6583,"-475.021","5.81653","777.355"
12.6667,"-466.136","6.12934","777.295"
12.675,"-457.34","6.39891","777.219"
12.6833,"-448.526","6.75174","777.164"
12.6917,"-439.732","7.06212","777.06"
12.7,"-430.925","7.3044","776.91"
12.7083,"-422.129","7.52003","776.791"
12.7167,"-413.351","7.80206","776.733"
12.725,"-404.51","8.07845","776.622"
12.7333,"-395.918","8.25901","776.521"
12.7417,"-387.268","8.5199","776.484"
12.75,"-378.53","8.78896","776.458"
12.7583,"-369.934","9.02439","776.348"
12.7667,"-361.248","9.26626","776.245"
12.775,"-352.724","9.43912","776.112"
12.7833,"-344.211","9.59806","775.911"
12.7917,"-335.712","9.78064","775.767"
12.8,"-327.327","9.99183","775.622"
12.8083,"-318.879","10.1246","775.468"
12.8167,"-310.695","10.1609","775.278"
12.825,"-302.302","10.3838","775.197"
12.8333,"-293.958","10.5272","775.17"
12.8417,"-285.823","10.648","775.064"
12.85,"-277.665","10.835","774.996"
12.8583,"-269.565","10.9559","774.915"
12.8667,"-261.471","11.079","774.752"
12.875,"-253.506","11.1996","774.651"
12.8833,"-245.642","11.33","774.543"
12.8917,"-237.847","11.4022","774.47"
12.9,"-230.251","11.4927","774.368"
12.9083,"-222.452","11.6286","774.305"
12.9167,"-214.982","11.6142","774.154"
12.925,"-207.438","11.8607","774.054"
12.9333,"-200.009","11.9421","773.877"
12.9417,"-192.584","12.0967","773.798"
12.95,"-185.336","12.2516","773.696"
12.9583,"-178.083","12.3827","773.65"
12.9667,"-171.072","12.4786","773.503"
12.975,"-164.109","12.5916","773.42"
12.9833,"-157.24","12.7321","773.304"
12.9917,"-150.623","12.6345","773.127"
13,"-143.903","12.8388","772.992"
13.0083,"-137.42","12.9662","772.763"
13.0167,"-130.909","13.0623","772.573"
13.025,"-124.606","13.2064","772.337"
13.0333,"-118.335","13.3644","772.121"
13.0417,"-112.186","13.4904","771.92"
13.05,"-106.185","13.6031","771.718"
13.0583,"-100.369","13.7343","771.534"
13.0667,"-94.575","13.872","771.294"
13.075,"-88.8585","14.0108","771.049"
13.0833,"-83.2619","14.1768","770.814"
13.0917,"-77.8745","14.2877","770.482"
13.1,"-72.4524","14.4645","770.171"
13.1083,"-67.3178","14.5267","769.809"
13.1167,"-62.2368","14.7062","769.474"
13.125,"-57.2442","14.8628","769.152"
13.1333,"-52.3744","14.9891","768.845"
13.1417,"-47.6044","15.1719","768.556"
13.15,"-42.9877","15.3389","768.227"
13.1583,"-38.7362","15.0335","767.622"
13.1667,"-34.2497","15.2975","767.305"
13.175,"-29.9281","15.4988","766.977"
13.1833,"-25.7306","15.7417","766.674"
13.1917,"-21.6616","15.9059","766.348"
13.2,"-17.6986","16.0851","766.017"
13.2083,"-13.964","16.2779","765.684"
13.2167,"-10.3133","16.5228","765.401"
13.225,"-6.63284","16.781","765.16"
13.2333,"-3.11775","17.0568","764.953"
13.2417,"0.307191","17.2859","764.75"
13.25,"3.58483","17.6136","764.549"
13.2583,"6.77921","17.9235","764.338"
13.2667,"9.85331","18.2507","764.203"
13.275,"12.9162","18.5904","764.088"
13.2833,"15.9416","18.9877","764.054"
13.2917,"18.7701","19.3213","764.006"
13.3,"21.4534","19.6422","763.966"
13.3083,"24.0225","19.8938","763.846"
13.3167,"26.6687","20.3883","763.85"
13.325,"29.1622","20.7927","763.857"
13.3333,"31.6079","21.2328","763.873"
13.3417,"33.9277","21.5703","763.892"
13.35,"36.2025","22.0741","763.941"
13.3583,"38.3469","22.4545","763.994"
13.3667,"40.2131","22.548","763.856"
13.375,"42.3002","23.0018","763.914"
13.3833,"44.2164","23.2984","763.875"
13.3917,"46.0812","23.7184","763.825"
13.4,"47.8997","24.1185","763.784"
13.4083,"49.6029","24.5449","763.724"
13.4167,"51.3932","24.9542","763.686"
13.425,"53.0421","25.3534","763.602"
13.4333,"54.6126","25.7716","763.589"
13.4417,"56.0855","26.0854","763.572"
13.45,"57.5774","26.6006","763.59"
13.4583,"59.0722","26.9961","763.611"
13.4667,"60.3761","27.3563","763.515"
13.475,"61.6789","27.7146","763.406"
13.4833,"62.8782","28.0692","763.25"
13.4917,"64.0242","28.3824","763.077"
13.5,"65.2542","28.7408","762.9"
13.5083,"66.376","29.0934","762.73"
13.5167,"67.4094","29.349","762.552"
13.525,"68.2203","29.4595","762.338"
13.5333,"69.2498","29.7902","762.211"
13.5417,"70.1879","30.0585","762.06"
13.55,"71.0658","30.35","761.928"
13.5583,"71.8951","30.6522","761.799"
13.5667,"72.7038","30.9806","761.659"
13.575,"73.5208","31.2515","761.513"
13.5833,"74.2622","31.4961","761.378"
13.5917,"75.0034","31.6988","761.202"
13.6,"75.6373","31.8833","761.06"
13.6083,"76.3074","32.1006","760.956"
13.6167,"76.9098","32.323","760.93"
13.625,"77.5856","32.5116","760.879"
13.6333,"78.1332","32.7568","760.894"
13.6417,"78.7569","32.9615","760.885"
13.65,"79.1455","33.0269","760.85"
13.6583,"79.666","33.206","760.866"
13.6667,"80.1745","33.3744","760.876"
13.675,"80.6537","33.4416","760.852"
13.6833,"81.0006","33.4917","760.865"
13.6917,"81.3507","33.5198","760.896"
13.7,"81.6648","33.5526","760.924"
13.7083,"82.0205","33.564","760.962"
13.7167,"82.3471","33.6077","761.039"
13.725,"82.6208","33.6135","761.117"
13.7333,"82.8457","33.6088","761.224"
13.7417,"83.089","33.6212","761.356"
13.75,"83.3901","33.5725","761.472"
13.7583,"83.5893","33.5157","761.56"
13.7667,"83.7762","33.4194","761.642"
13.775,"83.9463","33.3465","761.736"
13.7833,"84.1289","33.2043","761.853"
13.7917,"84.2769","33.069","761.93"
13.8,"84.4191","32.896","762.05"
13.8083,"84.3144","32.3933","762.005"
13.8167,"84.4338","32.2393","762.096"
13.825,"84.5178","32.0368","762.108"
13.8333,"84.6502","31.877","762.166"
13.8417,"84.699","31.6309","762.177"
13.85,"84.7838","31.5144","762.256"
13.8583,"84.889","31.289","762.301"
13.8667,"84.9263","31.058","762.333"
13.875,"84.9513","30.7659","762.298"
13.8833,"84.9103","30.5198","762.287"
13.8917,"84.9693","30.2402","762.276"
13.9,"84.9708","29.9812","762.23"
13.9083,"84.9877","29.7147","762.184"
13.9167,"84.9516","29.4562","762.115"
13.925,"84.9987","29.1407","762.035"
13.9333,"84.9826","28.8191","761.841"
13.9417,"84.9726","28.5579","761.755"
13.95,"84.9418","28.2368","761.624"
13.9583,"84.9885","27.9526","761.501"
13.9667,"85.0307","27.5861","761.314"
13.975,"84.9712","27.3326","761.165"
13.9833,"84.9795","26.9762","760.934"
13.9917,"84.9911","26.6734","760.664"
14,"84.9427","26.2721","760.408"
14.0083,"84.8408","25.9453","760.136"
14.0167,"84.8917","25.6228","759.871"
14.025,"84.8475","25.3013","759.579"
14.0333,"84.8258","24.9535","759.319"
14.0417,"84.7904","24.6549","759.019"
14.05,"84.8312","24.3258","758.732"
14.0583,"84.7765","23.982","758.419"
14.0667,"84.7633","23.6734","758.128"
14.075,"84.7271","23.3639","757.806"
14.0833,"84.7842","23.0513","757.503"
14.0917,"84.7239","22.6813","757.144"
14.1,"84.7342","22.3804","756.768"
14.1083,"84.6479","22.0266","756.429"
14.1167,"84.6394","21.6847","756.12"
14.125,"84.6462","21.3506","755.75"
14.1333,"84.638","21.0341","755.448"
14.1417,"84.57","20.6979","755.153"
14.15,"84.5994","20.3998","754.853"
14.1583,"84.5892","20.0402","754.535"
14.1667,"84.6031","19.7212","754.222"
14.175,"84.5768","19.4607","753.94"
14.1833,"84.5895","19.201","753.717"
14.1917,"84.5607","18.9124","753.48"
14.2,"84.5768","18.5964","753.205"
14.2083,"84.499","18.3175","752.981"
14.2167,"84.498","17.9979","752.759"
14.225,"84.49","17.7384","752.561"
14.2333,"84.5006","17.3982","752.374"
14.2417,"84.4237","17.1166","752.232"
14.25,"84.4155","16.8789","752.157"
14.2583,"84.3967","16.6572","752.092"
14.2667,"84.3762","16.4242","752.045"
14.275,"84.3824","16.157","752.023"
14.2833,"84.3376","15.8795","752.007"
14.2917,"84.3235","15.6351","752.007"
14.3,"84.2781","15.4539","752.093"
14.3083,"84.2768","15.2064","752.156"
14.3167,"84.277","14.9781","752.21"
14.325,"84.2002","14.7348","752.333"
14.3333,"84.1075","14.5325","752.492"
14.3417,"84.0537","14.334","752.664"
14.35,"84.0168","14.1284","752.843"
14.3583,"83.936","13.9395","753.084"
14.3667,"83.8819","13.7649","753.306"
14.375,"83.7549","13.6006","753.557"
14.3833,"83.6934","13.4195","753.826"
14.3917,"83.5779","13.2136","754.119"
14.4,"83.5064","13.0159","754.393"
14.4083,"83.3779","12.8357","754.716"
14.4167,"83.291","12.6622","755.053"
14.425,"83.1781","12.5123","755.381"
14.4333,"83.0919","12.3633","755.706"
14.4417,"82.9365","12.1912","756.064"
14.45,"82.7704","12.0745","756.468"
14.4583,"82.6182","11.9193","756.819"
14.4667,"82.5139","11.779","757.249"
14.475,"82.3649","11.6066","757.62"
14.4833,"82.1736","11.5003","757.974"
14.4917,"81.9926","11.3733","758.33"
14.5,"81.8371","11.2367","758.724"
14.5083,"81.6454","11.0921","759.069"
14.5167,"81.4408","11.0096","759.42"
14.525,"81.2516","10.8939","759.758"
14.5333,"81.0361","10.7821","760.138"
14.5417,"80.7882","10.5463","760.375"
14.55,"80.5524","10.4395","760.668"
14.5583,"80.3215","10.292","760.965"
14.5667,"80.0851","10.1805","761.251"
14.575,"79.8442","10.02","761.459"
14.5833,"79.5985","9.94988","761.645"
14.5917,"79.3845","9.83495","761.89"
14.6,"79.1125","9.70004","762.029"
14.6083,"78.838","9.58121","762.177"
14.6167,"78.4774","9.40397","762.29"
14.625,"78.2167","9.31437","762.443"
14.6333,"77.9252","9.13774","762.459"
14.6417,"77.6276","9.09955","762.484"
14.65,"77.3397","8.97605","762.5"
14.6583,"76.9538","8.83278","762.464"
14.6667,"76.6252","8.69814","762.385"
14.675,"76.3359","8.64614","762.278"
14.6833,"75.9719","8.50487","762.199"
14.6917,"75.6131","8.29078","761.979"
14.7,"75.0905","8.00337","761.726"
14.7083,"74.7629","7.8343","761.486"
14.7167,"74.5396","7.9947","761.29"
14.725,"74.1367","7.78047","760.96"
14.7333,"73.7122","7.67159","760.658"
14.7417,"73.3834","7.53915","760.328"
14.75,"72.8517","7.30794","759.958"
14.7583,"72.4098","7.13558","759.582"
14.7667,"71.9564","6.9803","759.224"
14.775,"71.6164","6.81899","758.866"
14.7833,"71.045","6.62494","758.523"
14.7917,"70.5987","6.49593","758.208"
14.8,"70.1591","6.39017","757.925"
14.8083,"69.6914","6.15686","757.606"
14.8167,"69.2213","6.01509","757.322"
14.825,"68.7315","5.81238","756.996"
14.8333,"68.2139","5.59012","756.702"
14.8417,"67.7672","5.41869","756.433"
14.85,"67.3722","5.22122","756.167"
14.8583,"66.7885","4.90404","755.942"
14.8667,"66.3052","4.70828","755.736"
14.875,"65.8695","4.50631","755.589"
14.8833,"65.3203","4.16896","755.377"
14.8917,"64.8108","3.93594","755.247"
14.9,"64.3866","3.77235","755.114"
14.9083,"63.7546","3.38638","754.945"
14.9167,"63.3419","3.29497","754.899"
14.925,"62.8874","3.01466","754.782"
14.9333,"62.3743","2.71634","754.695"
14.9417,"61.8536","2.4343","754.614"
14.95,"61.4191","2.18883","754.609"
14.9583,"60.8506","1.84204","754.55"
14.9667,"60.4344","1.60017","754.529"
14.975,"59.9878","1.32388","754.494"
14.9833,"59.4169","0.932405","754.434"
14.9917,"58.9891","0.759424","754.461"
15,"58.5465","0.444398","754.466"
15.0083,"58.0385","0.0667041","754.467"
15.0167,"57.6851","-0.130543","754.565"
15.025,"57.1892","-0.400352","754.666"
15.0333,"56.6766","-0.775929","754.734"
15.0417,"56.4242","-0.944536","754.893"
15.05,"55.9388","-1.23872","755.037"
15.0583,"55.5684","-1.54088","755.168"
15.0667,"55.1379","-1.82585","755.346"
15.075,"54.7597","-2.0909","755.564"
15.0833,"54.4184","-2.34778","755.759"
15.0917,"54.1002","-2.62602","755.962"
15.1,"53.6762","-2.98195","756.158"
15.1083,"53.2578","-3.31029","756.385"
15.1167,"53.0783","-3.42236","756.668"
15.125,"52.8063","-3.63332","756.981"
15.1333,"52.5149","-3.85604","757.273"
15.1417,"52.1793","-4.09542","757.569"
15.15,"51.9774","-4.31371","757.824"
15.1583,"51.6951","-4.52366","758.084"
15.1667,"51.2765","-4.97342","758.221"
15.175,"51.0409","-5.10585","758.561"
15.1833,"50.8863","-5.23348","758.891"
15.1917,"50.7022","-5.39001","759.184"
15.2,"50.526","-5.55212","759.497"
15.2083,"50.3271","-5.73826","759.749"
15.2167,"50.1905","-5.85622","760.042"
15.225,"50.0389","-6.05254","760.278"
15.2333,"49.882","-6.18822","760.515"
15.2417,"49.7323","-6.30481","760.752"
15.25,"49.6571","-6.37408","761.008"
15.2583,"49.5068","-6.57243","761.153"
15.2667,"49.3608","-6.64076","761.337"
15.275,"49.2891","-6.76631","761.487"
15.2833,"49.1817","-6.86107","761.656"
15.2917,"49.0674","-7.00017","761.789"
15.3,"48.9374","-7.05175","761.918"
15.3083,"48.9393","-7.11766","762.014"
15.3167,"48.8509","-7.19029","762.031"
15.325,"48.7993","-7.28302","762.016"
15.3333,"48.7242","-7.32246","761.961"
15.3417,"48.7315","-7.35484","761.925"
15.35,"48.6416","-7.41719","761.869"
15.3583,"48.6341","-7.42977","761.822"
15.3667,"48.5716","-7.46393","761.756"
15.375,"48.6087","-7.47494","761.648"
15.3833,"48.5252","-7.5028","761.531"
15.3917,"48.5749","-7.45019","761.425"
15.4,"48.5784","-7.42478","761.306"
15.4083,"48.8659","-7.00992","761.269"
15.4167,"48.8199","-6.95835","761.097"
15.425,"48.8494","-6.95716","760.914"
15.4333,"48.8384","-6.96451","760.733"
15.4417,"48.829","-7.00809","760.515"
15.45,"48.7777","-6.99814","760.368"
15.4583,"48.8115","-6.97116","760.214"
15.4667,"48.8147","-6.94681","760.085"
15.475,"48.8569","-6.92137","759.938"
15.4833,"48.8377","-6.88958","759.776"
15.4917,"48.8956","-6.82356","759.641"
15.5,"48.872","-6.85422","759.431"
15.5083,"48.8666","-6.79844","759.298"
15.5167,"48.8624","-6.74766","759.166"
15.525,"48.8658","-6.75157","759.052"
15.5333,"48.8846","-6.69803","758.871"
15.5417,"48.7991","-6.73861","758.724"
15.55,"48.7831","-6.68709","758.583"
15.5583,"48.7548","-6.72931","758.422"
15.5667,"48.7348","-6.70192","758.28"
15.575,"48.6754","-6.74136","758.141"
15.5833,"48.6962","-6.69261","758.027"
15.5917,"48.606","-6.71507","757.836"
15.6,"48.5664","-6.71811","757.702"
15.6083,"48.4873","-6.68337","757.556"
15.6167,"48.4433","-6.69089","757.438"
15.625,"48.394","-6.65367","757.369"
15.6333,"48.3905","-6.66231","757.226"
15.6417,"48.1915","-6.72935","757.093"
15.65,"48.177","-6.69836","757.02"
15.6583,"48.1646","-6.67266","756.978"
15.6667,"48.055","-6.70859","756.905"
15.675,"47.9398","-6.7898","756.862"
15.6833,"47.8616","-6.73847","756.898"
15.6917,"47.856","-6.71315","756.857"
15.7,"47.8566","-6.59037","756.888"
15.7083,"47.7802","-6.58906","756.901"
15.7167,"47.6498","-6.64964","756.883"
15.725,"47.5504","-6.6937","756.903"
15.7333,"47.4777","-6.70136","756.911"
15.7417,"47.3241","-6.73133","756.967"
15.75,"47.3304","-6.62587","757.056"
15.7583,"47.2226","-6.61012","757.152"
15.7667,"47.1336","-6.57778","757.256"
15.775,"47.0137","-6.5374","757.348"
15.7833,"46.9556","-6.4918","757.453"
15.7917,"46.8629","-6.48104","757.509"
15.8,"46.7673","-6.48171","757.582"
15.8083,"46.6103","-6.46616","757.686"
15.8167,"46.5514","-6.48991","757.787"
15.825,"46.4472","-6.51888","757.854"
15.8333,"46.3137","-6.56679","757.954"
15.8417,"46.1886","-6.54769","758.037"
15.85,"46.1694","-6.52225","758.105"
15.8583,"46.0073","-6.55758","758.175"
15.8667,"45.8585","-6.58124","758.258"
15.875,"45.7449","-6.55097","758.351"
15.8833,"45.6649","-6.54152","758.437"
15.8917,"45.5655","-6.51785","758.542"
15.9,"45.3832","-6.56788","758.618"
15.9083,"45.3182","-6.55306","758.738"
15.9167,"45.2085","-6.55107","758.84"
15.925,"45.1441","-6.53779","758.907"
15.9333,"44.9801","-6.55596","758.998"
15.9417,"44.9473","-6.51455","759.072"
15.95,"44.9627","-6.38736","759.187"
15.9583,"44.9153","-6.30679","759.319"
15.9667,"44.7953","-6.34533","759.422"
15.975,"44.7272","-6.32093","759.588"
15.9833,"44.5723","-6.38556","759.685"
15.9917,"44.501","-6.25793","759.863"
16,"44.4812","-6.1774","759.979"
16.0083,"44.387","-6.1765","760.092"
16.0167,"44.3178","-6.11655","760.172"
16.025,"44.2401","-6.07166","760.264"
16.0333,"44.2152","-6.02668","760.368"
16.0417,"44.1525","-6.01118","760.441"
16.05,"44.0982","-5.91054","760.582"
16.0583,"44.028","-5.87804","760.672"
16.0667,"44.0166","-5.82289","760.786"
16.075,"43.9557","-5.80356","760.81"
16.0833,"43.9148","-5.71075","760.914"
16.0917,"43.869","-5.65132","760.971"
16.1,"43.8407","-5.62363","760.982"
16.1083,"43.746","-5.5669","760.981"
16.1167,"43.7493","-5.52525","761"
16.125,"43.6899","-5.48301","761.016"
16.1333,"43.6617","-5.45296","761.001"
16.1417,"43.5783","-5.36905","761.063"
16.15,"43.5938","-5.31126","761.123"
16.1583,"43.5612","-5.26717","761.175"
16.1667,"43.5663","-5.20438","761.183"
16.175,"43.5967","-5.12062","761.232"
16.1833,"43.6422","-5.0097","761.311"
16.1917,"43.7148","-4.94047","761.341"
16.2,"43.7058","-4.87755","761.399"
16.2083,"43.7978","-4.77413","761.431"
16.2167,"43.8483","-4.81819","761.419"
16.225,"43.9728","-4.70892","761.451"
16.2333,"44.0167","-4.74833","761.442"
16.2417,"44.1993","-4.60996","761.487"
16.25,"44.2693","-4.72544","761.465"
16.2583,"44.4152","-4.5907","761.471"
16.2667,"44.6686","-4.46238","761.481"
16.275,"44.9037","-4.35639","761.462"
16.2833,"45.1576","-4.30609","761.395"
16.2917,"45.4604","-4.1746","761.393"
16.3,"45.8333","-4.11705","761.358"
16.3083,"46.0911","-4.16326","761.313"
16.3167,"46.3553","-4.26885","761.206"
16.325,"46.781","-4.21407","761.16"
16.3333,"47.4567","-3.893","761.221"
16.3417,"47.9398","-3.94472","761.117"
16.35,"48.4945","-3.91025","761.072"
16.3583,"49.0901","-3.97503","760.96"
16.3667,"49.8211","-3.87876","760.915"
16.375,"50.6765","-3.74509","760.874"
16.3833,"51.4138","-3.79061","760.791"
16.3917,"52.2443","-3.86275","760.695"
16.4,"53.2365","-3.74518","760.671"
16.4083,"54.2413","-3.68355","760.584"
16.4167,"55.3425","-3.67351","760.417"
16.425,"56.4631","-3.64699","760.259"
16.4333,"57.744","-3.64331","760.069"
16.4417,"59.0306","-3.70274","759.852"
16.45,"60.5187","-3.64476","759.717"
16.4583,"62.0076","-3.75714","759.493"
16.4667,"63.5839","-3.73821","759.354"
16.475,"65.3277","-3.70098","759.204"
16.4833,"67.1528","-3.79487","759.018"
16.4917,"69.1848","-3.70225","758.825"
16.5,"71.2467","-3.75777","758.58"
16.5083,"73.4182","-3.81303","758.363"
16.5167,"75.9182","-3.95121","758.075"
16.525,"78.3693","-4.06915","757.792"
16.5333,"80.9373","-4.14666","757.523"
16.5417,"83.617","-4.35019","757.219"
16.55,"86.4947","-4.48903","756.864"
16.5583,"89.5751","-4.54259","756.548"
16.5667,"92.7734","-4.62066","756.236"
16.575,"96.0505","-4.77263","755.854"
16.5833,"99.6361","-4.88557","755.437"
16.5917,"103.276","-5.01489","755.092"
16.6,"107.173","-5.16058","754.677"
16.6083,"111.127","-5.36196","754.291"
16.6167,"115.416","-5.53823","753.864"
16.625,"119.803","-5.74757","753.424"
16.6333,"124.372","-6.00078","753.004"
16.6417,"129.012","-6.51211","752.415"
16.65,"134.144","-6.50694","752.088"
16.6583,"139.33","-6.77754","751.657"
16.6667,"144.671","-7.03012","751.23"
16.675,"150.162","-7.41755","750.757"
16.6833,"155.848","-7.70105","750.317"
16.6917,"161.783","-7.94139","749.956"
16.7,"167.874","-8.19442","749.612"
16.7083,"174.13","-8.50751","749.205"
16.7167,"180.554","-8.81693","748.838"
16.725,"187.135","-9.15234","748.429"
16.7333,"193.909","-9.41932","748.054"
16.7417,"200.819","-9.80734","747.661"
16.75,"207.903","-10.1427","747.285"
16.7583,"215.17","-10.4677","746.902"
16.7667,"222.558","-10.8208","746.599"
16.775,"230.064","-11.2233","746.279"
16.7833,"237.845","-11.4358","746.046"
16.7917,"245.699","-11.7653","745.809"
16.8,"253.632","-12.1683","745.527"
16.8083,"261.796","-12.452","745.306"
16.8167,"269.976","-12.847","745.106"
16.825,"278.314","-13.1267","744.915"
16.8333,"286.766","-13.4967","744.744"
16.8417,"295.251","-13.8647","744.555"
16.85,"303.911","-14.258","744.384"
16.8583,"312.458","-14.8671","744.137"
16.8667,"321.383","-15.1065","744.08"
16.875,"330.274","-15.458","744.037"
16.8833,"339.367","-15.7029","744.014"
16.8917,"348.244","-16.3135","743.913"
16.9,"357.436","-16.5491","743.945"
16.9083,"366.664","-16.7927","744.04"
16.9167,"376.062","-16.9708","744.108"
16.925,"385.473","-17.217","744.212"
16.9333,"394.875","-17.4488","744.327"
16.9417,"404.376","-17.643","744.414"
16.95,"413.911","-17.8662","744.549"
16.9583,"423.527","-18.0603","744.687"
16.9667,"433.115","-18.3008","744.907"
16.975,"442.719","-18.445","745.128"
16.9833,"452.382","-18.6315","745.393"
16.9917,"462.084","-18.774","745.647"
17,"471.888","-18.9123","745.906"
17.0083,"481.63","-19.0593","746.162"
17.0167,"491.411","-19.0963","746.417"
17.025,"501.251","-19.2424","746.657"
17.0333,"511.042","-19.3183","746.923"
17.0417,"520.901","-19.3977","747.196"
17.05,"530.688","-19.4832","747.512"
17.0583,"540.508","-19.5414","747.819"
17.0667,"550.343","-19.6284","748.117"
17.075,"560.12","-19.6238","748.448"
17.0833,"570.024","-19.6393","748.737"
17.0917,"579.831","-19.6731","749.019"
17.1,"589.591","-19.617","749.309"
17.1083,"599.44","-19.5925","749.612"
17.1167,"609.197","-19.5751","749.933"
17.125,"618.992","-19.5315","750.246"
17.1333,"628.761","-19.4673","750.572"
17.1417,"638.512","-19.4162","750.862"
17.15,"648.241","-19.3568","751.141"
17.1583,"657.96","-19.2583","751.392"
17.1667,"667.687","-19.1779","751.648"
17.175,"677.423","-19.043","751.872"
17.1833,"687.033","-18.9317","752.127"
17.1917,"696.742","-18.7835","752.373"
17.2,"706.357","-18.6303","752.561"
17.2083,"715.96","-18.4495","752.813"
17.2167,"725.548","-18.2796","753.041"
17.225,"735.131","-18.1122","753.213"
17.2333,"744.617","-17.8924","753.436"
17.2417,"754.153","-17.7244","753.565"
17.25,"763.625","-17.4957","753.685"
17.2583,"773.022","-17.3062","753.818"
17.2667,"782.475","-17.0854","753.907"
17.275,"791.798","-16.8596","754.019"
17.2833,"801.161","-16.5991","754.111"
17.2917,"810.485","-16.3529","754.221"
17.3,"819.73","-16.1224","754.289"
17.3083,"829.079","-15.7417","754.466"
17.3167,"838.338","-15.5203","754.528"
17.325,"847.515","-15.297","754.516"
17.3333,"856.807","-14.9298","754.662"
17.3417,"865.987","-14.6661","754.735"
17.35,"875.082","-14.3916","754.823"
17.3583,"884.242","-14.0644","754.934"
17.3667,"893.382","-13.7527","755.03"
17.375,"902.458","-13.4667","755.155"
17.3833,"911.517","-13.178","755.271"
17.3917,"920.616","-12.8488","755.393"
17.4,"929.627","-12.6152","755.444"
17.4083,"938.439","-12.4106","755.65"
17.4167,"947.503","-12.0483","755.775"
17.425,"956.543","-11.7595","755.857"
17.4333,"965.474","-11.46","755.953"
17.4417,"974.444","-11.1675","756.033"
17.45,"983.296","-10.9623","756.08"
17.4583,"992.216","-10.6009","756.151"
17.4667,"1001.22","-10.2828","756.221"
17.475,"1010.08","-10.0151","756.314"
17.4833,"1018.95","-9.71706","756.336"
17.4917,"1027.86","-9.42997","756.325"
17.5,"1036.72","-9.13974","756.352"
17.5083,"1045.63","-8.83853","756.358"
17.5167,"1054.52","-8.57016","756.402"
17.525,"1063.31","-8.34214","756.39"
17.5333,"1072.15","-8.10397","756.41"
17.5417,"1080.96","-7.84661","756.438"
17.55,"1089.82","-7.63053","756.401"
17.5583,"1098.67","-7.38717","756.415"
17.5667,"1107.53","-7.08764","756.38"
17.575,"1116.45","-6.81603","756.403"
17.5833,"1125.24","-6.5937","756.344"
17.5917,"1134.11","-6.32413","756.334"
17.6,"1142.94","-6.12255","756.293"
17.6083,"1151.77","-5.91777","756.254"
17.6167,"1160.56","-5.72501","756.176"
17.625,"1169.49","-5.45161","756.162"
17.6333,"1178.28","-5.28791","756.084"
17.6417,"1187.2","-5.00114","756.01"
17.65,"1196.22","-4.68267","755.959"
17.6583,"1204.96","-4.55347","755.864"
17.6667,"1213.83","-4.35061","755.792"
17.675,"1222.71","-4.13147","755.722"
17.6833,"1231.54","-3.96868","755.653"
17.6917,"1240.48","-3.75881","755.575"
17.7,"1249.37","-3.54483","755.513"
17.7083,"1258.31","-3.38081","755.389"
17.7167,"1267.25","-3.17072","755.301"
17.725,"1276.12","-3.01834","755.205"
17.7333,"1285.06","-2.8561","755.018"
17.7417,"1294.03","-2.63468","755.03"
17.75,"1303.01","-2.47558","754.989"
17.7583,"1311.91","-2.33907","754.893"
17.7667,"1320.94","-2.10382","754.843"
17.775,"1329.85","-2.01931","754.74"
17.7833,"1338.86","-1.8128","754.668"
17.7917,"1347.83","-1.64138","754.557"
17.8,"1356.8","-1.53836","754.458"
17.8083,"1365.85","-1.32922","754.327"
17.8167,"1374.82","-1.26684","754.292"
17.825,"1383.74","-1.12323","754.203"
17.8333,"1392.7","-0.963518","754.138"
17.8417,"1401.74","-0.851495","754.055"
17.85,"1410.66","-0.735123","753.996"
17.8583,"1419.79","-0.533776","754.081"
17.8667,"1428.76","-0.408636","753.927"
17.875,"1437.85","-0.27334","753.889"
17.8833,"1446.87","-0.153537","753.818"
17.8917,"1456.01","0.0429815","753.752"
17.9,"1465.03","0.122362","753.769"
17.9083,"1474.04","0.248894","753.745"
17.9167,"1483.13","0.38122","753.794"
17.925,"1492.28","0.545283","753.836"
17.9333,"1501.3","0.658303","753.747"
17.9417,"1510.41","0.743024","753.797"
17.95,"1519.53","0.875532","753.7"
17.9583,"1528.75","1.06695","753.737"
17.9667,"1537.9","1.23301","753.754"
17.975,"1547.09","1.38313","753.666"
17.9833,"1556.24","1.44495","753.749"
17.9917,"1565.39","1.54436","753.87"
18,"1574.57","1.72493","753.888"
18.0083,"1583.83","1.84603","753.947"
18.0167,"1593.16","2.10628","754"
18.025,"1602.41","2.20005","754.025"
18.0333,"1611.75","2.39355","754.107"
18.0417,"1621.13","2.54998","754.229"
18.05,"1630.36","2.6583","754.284"
18.0583,"1639.7","2.79586","754.31"
