Frame,Sub Frame,"Position - cf14",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
629,0,"27.6875","22.6326","546.615"
630,0,"27.6829","22.6375","546.728"
631,0,"27.6604","22.6715","546.913"
632,0,"27.6254","22.6545","547.113"
633,0,"27.5716","22.6801","547.354"
634,0,"27.5645","22.7028","547.566"
635,0,"27.4826","22.7074","547.793"
636,0,"27.4845","22.7656","547.986"
637,0,"27.4238","22.7453","548.151"
638,0,"27.385","22.7695","548.337"
639,0,"27.3729","22.7603","548.499"
640,0,"27.3083","22.7777","548.671"
641,0,"27.2603","22.7817","548.818"
642,0,"27.1993","22.8112","549.027"
643,0,"27.1429","22.8205","549.245"
644,0,"27.0939","22.8475","549.449"
645,0,"27.0618","22.8837","549.693"
646,0,"27.0233","22.9094","549.901"
647,0,"26.9581","22.944","550.084"
648,0,"26.9389","22.9843","550.267"
649,0,"26.8794","23.0037","550.425"
650,0,"26.8001","22.9759","550.606"
651,0,"26.7953","23.0047","550.766"
652,0,"26.7473","23.042","550.961"
653,0,"26.6744","23.0288","551.11"
654,0,"26.6461","23.0789","551.26"
655,0,"26.6248","23.1264","551.458"
656,0,"26.5437","23.1217","551.622"
657,0,"26.4478","23.1391","551.791"
658,0,"26.4098","23.1594","551.959"
659,0,"26.3408","23.1817","552.115"
660,0,"26.2965","23.2371","552.273"
661,0,"26.2523","23.2197","552.396"
662,0,"26.2012","23.2643","552.511"
663,0,"26.1212","23.2566","552.604"
664,0,"26.0799","23.253","552.713"
665,0,"26.0154","23.2844","552.855"
666,0,"25.958","23.2909","553.005"
667,0,"25.9286","23.3447","553.172"
668,0,"25.8681","23.3775","553.327"
669,0,"25.835","23.4246","553.453"
670,0,"25.7899","23.4755","553.59"
671,0,"25.7236","23.4928","553.659"
672,0,"25.6678","23.4997","553.723"
673,0,"25.648","23.5468","553.792"
674,0,"25.549","23.5333","553.834"
675,0,"25.442","23.5196","553.903"
676,0,"25.4183","23.5597","553.994"
677,0,"25.3547","23.57","554.067"
678,0,"25.282","23.6041","554.182"
679,0,"25.2789","23.6718","554.295"
680,0,"25.2445","23.7547","554.366"
681,0,"25.1575","23.7809","554.44"
682,0,"25.1757","23.8115","554.478"
683,0,"25.1359","23.8655","554.534"
684,0,"25.0581","23.891","554.591"
685,0,"25.0413","23.9149","554.632"
686,0,"24.9985","23.9886","554.711"
