Frame,Sub Frame,"Position - cf14",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
336,0,"34.6248","26.1118","411.033"
337,0,"34.4199","26.1014","412.667"
338,0,"34.1821","26.1399","414.306"
339,0,"33.9907","26.1459","415.898"
340,0,"33.7891","26.1408","417.466"
341,0,"33.5667","26.1281","418.969"
342,0,"33.3456","26.1077","420.435"
343,0,"33.1248","26.1065","421.919"
344,0,"32.9474","26.0993","423.349"
345,0,"32.6997","26.1433","424.808"
346,0,"32.5273","26.1264","426.202"
347,0,"32.303","26.1443","427.612"
348,0,"32.1151","26.1645","429.008"
349,0,"31.8995","26.1903","430.383"
350,0,"31.702","26.2441","431.715"
351,0,"31.5069","26.2616","433.024"
352,0,"31.2973","26.2946","434.357"
353,0,"31.0632","26.2902","435.647"
354,0,"30.8607","26.3115","436.895"
355,0,"30.6314","26.303","438.126"
356,0,"30.4224","26.3081","439.339"
357,0,"30.1978","26.3486","440.568"
358,0,"29.9984","26.3481","441.717"
359,0,"29.7783","26.3442","442.891"
360,0,"29.5671","26.3639","444.089"
361,0,"29.3565","26.3812","445.258"
362,0,"29.1447","26.4337","446.422"
363,0,"28.9412","26.4393","447.606"
364,0,"28.7521","26.473","448.771"
365,0,"28.5598","26.4616","449.892"
366,0,"28.3271","26.4657","450.983"
367,0,"28.0991","26.4624","452.081"
368,0,"27.8915","26.443","453.12"
369,0,"27.6975","26.4327","454.184"
370,0,"27.5009","26.4271","455.261"
371,0,"27.2744","26.4494","456.363"
372,0,"27.0867","26.4508","457.401"
373,0,"26.8728","26.4703","458.461"
374,0,"26.6944","26.4634","459.49"
375,0,"26.477","26.4664","460.515"
376,0,"26.2859","26.4779","461.536"
377,0,"26.0553","26.4864","462.584"
378,0,"25.8404","26.4493","463.528"
379,0,"25.6408","26.4325","464.477"
380,0,"25.4024","26.4142","465.437"
381,0,"25.228","26.4188","466.364"
382,0,"24.9983","26.4455","467.339"
383,0,"24.8266","26.419","468.246"
384,0,"24.6003","26.4627","469.188"
385,0,"24.433","26.4575","470.114"
386,0,"24.2216","26.4775","471.045"
387,0,"23.9978","26.4504","471.945"
388,0,"23.8237","26.4371","472.819"
389,0,"23.549","26.4297","473.697"
390,0,"23.351","26.4205","474.529"
391,0,"23.1356","26.4584","475.39"
392,0,"22.9189","26.4218","476.178"
393,0,"22.7267","26.4556","477.021"
394,0,"22.5068","26.4321","477.828"
395,0,"22.2625","26.3838","478.613"
396,0,"22.0804","26.4217","479.399"
397,0,"21.864","26.4348","480.169"
398,0,"21.672","26.4715","480.94"
399,0,"21.4372","26.4804","481.709"
400,0,"21.2239","26.5068","482.435"
401,0,"20.9885","26.5242","483.175"
402,0,"20.7276","26.5082","483.929"
403,0,"20.5124","26.5084","484.614"
404,0,"20.2266","26.4783","485.332"
405,0,"20.0132","26.4303","485.969"
406,0,"19.7495","26.4313","486.632"
407,0,"19.5376","26.3871","487.233"
408,0,"19.3026","26.3971","487.893"
409,0,"19.074","26.4239","488.556"
410,0,"18.8566","26.4782","489.236"
411,0,"18.6346","26.4879","489.897"
412,0,"18.3855","26.5511","490.581"
413,0,"18.1524","26.5472","491.214"
414,0,"17.9289","26.6119","491.853"
415,0,"17.7065","26.6335","492.465"
416,0,"17.5018","26.642","493.039"
417,0,"17.2904","26.7088","493.665"
418,0,"17.1057","26.7285","494.205"
419,0,"16.8847","26.8008","494.799"
420,0,"16.695","26.8483","495.362"
421,0,"16.4938","26.9334","495.952"
422,0,"16.2977","26.9896","496.549"
423,0,"16.0798","27.0964","497.181"
424,0,"15.8601","27.146","497.797"
425,0,"15.6482","27.2547","498.418"
426,0,"15.4421","27.2959","498.997"
427,0,"15.2468","27.3388","499.528"
428,0,"15.0811","27.4234","500.043"
429,0,"14.8877","27.4552","500.519"
430,0,"14.7061","27.5506","501.022"
431,0,"14.5262","27.6167","501.522"
432,0,"14.3442","27.6996","502.072"
433,0,"14.2078","27.8032","502.601"
434,0,"13.9865","27.9329","503.21"
435,0,"13.865","28.0569","503.773"
436,0,"13.707","28.1948","504.338"
437,0,"13.5328","28.2922","504.876"
438,0,"13.414","28.382","505.381"
439,0,"13.2804","28.4719","505.849"
440,0,"13.121","28.5094","506.249"
441,0,"12.9892","28.5814","506.687"
442,0,"12.8554","28.646","507.151"
443,0,"12.7243","28.7621","507.626"
444,0,"12.6029","28.8552","508.107"
445,0,"12.4641","29.0007","508.632"
446,0,"12.3298","29.099","509.114"
447,0,"12.2384","29.2746","509.647"
448,0,"12.1465","29.3736","510.114"
449,0,"12.0651","29.4906","510.57"
450,0,"11.9992","29.5922","510.995"
451,0,"11.8831","29.6518","511.371"
452,0,"11.8076","29.7519","511.744"
453,0,"11.7307","29.8056","512.118"
454,0,"11.6363","29.909","512.496"
455,0,"11.5797","30.0182","512.9"
456,0,"11.5067","30.132","513.301"
457,0,"11.4431","30.2444","513.705"
458,0,"11.3916","30.3598","514.158"
459,0,"11.3119","30.4271","514.544"
460,0,"11.2404","30.5175","514.951"
461,0,"11.2243","30.6081","515.301"
462,0,"11.1474","30.6799","515.65"
463,0,"11.1408","30.7896","516.005"
464,0,"11.127","30.8672","516.346"
465,0,"11.046","30.9069","516.618"
466,0,"11.0584","31.0111","516.933"
467,0,"11.0121","31.0684","517.259"
468,0,"10.975","31.1379","517.606"
469,0,"10.9701","31.2487","518.011"
470,0,"10.9735","31.3137","518.372"
471,0,"10.9469","31.4366","518.759"
472,0,"10.9787","31.5117","519.084"
473,0,"10.9859","31.5838","519.38"
474,0,"10.9558","31.6406","519.644"
475,0,"10.9659","31.673","519.919"
476,0,"10.9667","31.7206","520.159"
477,0,"10.9597","31.7556","520.436"
478,0,"10.9684","31.7943","520.746"
479,0,"10.9741","31.8176","521.059"
480,0,"10.9839","31.9195","521.428"
481,0,"10.9826","31.9257","521.734"
482,0,"11.0179","32.0243","522.056"
483,0,"11.0828","32.1022","522.316"
484,0,"11.1241","32.1357","522.579"
485,0,"11.2002","32.2114","522.84"
486,0,"11.2172","32.2416","523.074"
487,0,"11.2804","32.2577","523.336"
488,0,"11.3258","32.2675","523.6"
489,0,"11.3444","32.2818","523.869"
490,0,"11.4119","32.2881","524.14"
491,0,"11.436","32.3472","524.43"
492,0,"11.4739","32.3235","524.654"
493,0,"11.5452","32.3786","524.903"
494,0,"11.6164","32.427","525.161"
495,0,"11.6601","32.4504","525.415"
496,0,"11.7382","32.4961","525.691"
497,0,"11.7663","32.4959","525.943"
498,0,"11.8252","32.4773","526.171"
499,0,"11.905","32.4988","526.383"
500,0,"11.9232","32.4709","526.593"
501,0,"12.0109","32.4541","526.797"
502,0,"12.0598","32.4681","527.064"
503,0,"12.1268","32.4466","527.282"
504,0,"12.2401","32.4819","527.573"
505,0,"12.3077","32.4937","527.832"
506,0,"12.3917","32.5121","528.084"
507,0,"12.4728","32.5142","528.337"
508,0,"12.5407","32.5059","528.597"
509,0,"12.5981","32.4871","528.833"
510,0,"12.6846","32.4603","529.064"
511,0,"12.7161","32.4521","529.277"
512,0,"12.8261","32.3987","529.476"
513,0,"12.8972","32.3804","529.763"
514,0,"12.96","32.3273","529.983"
515,0,"13.0353","32.2927","530.227"
516,0,"13.1306","32.3156","530.48"
517,0,"13.1886","32.2888","530.675"
518,0,"13.3055","32.3013","530.909"
519,0,"13.421","32.3078","531.154"
520,0,"13.5028","32.313","531.419"
521,0,"13.6034","32.2991","531.647"
522,0,"13.6335","32.2615","531.882"
523,0,"13.7207","32.2202","532.062"
524,0,"13.7622","32.1681","532.302"
525,0,"13.8638","32.1688","532.542"
526,0,"13.9202","32.1222","532.742"
527,0,"13.9985","32.1077","532.986"
528,0,"14.0852","32.0772","533.231"
529,0,"14.1589","32.0518","533.487"
530,0,"14.2443","32.0396","533.756"
531,0,"14.3088","32.0559","534.015"
532,0,"14.4156","32.0215","534.24"
533,0,"14.4693","32.0149","534.504"
534,0,"14.5195","31.9479","534.72"
535,0,"14.6183","31.9184","534.949"
536,0,"14.6926","31.8857","535.175"
537,0,"14.7852","31.8401","535.437"
538,0,"14.8239","31.7968","535.738"
539,0,"14.8918","31.7562","535.977"
540,0,"14.9664","31.7407","536.253"
541,0,"15.0315","31.7054","536.504"
542,0,"15.092","31.7116","536.776"
543,0,"15.1843","31.6629","536.984"
544,0,"15.2684","31.6486","537.238"
545,0,"15.2985","31.6163","537.456"
546,0,"15.3846","31.5439","537.664"
547,0,"15.4345","31.5134","537.907"
548,0,"15.4836","31.4238","538.109"
549,0,"15.5342","31.3861","538.351"
550,0,"15.5594","31.3365","538.565"
551,0,"15.6515","31.3638","538.792"
552,0,"15.7353","31.339","538.995"
553,0,"15.807","31.3619","539.216"
554,0,"15.8707","31.3689","539.392"
555,0,"15.8909","31.3265","539.597"
556,0,"15.9778","31.3086","539.796"
